DeviceID	TimeStamp	DeviceType	CurrentStatus
Machine19	2015-04-08 19:08:43.341	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.343	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.345	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.347	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.35	Sensor	Motion does not exists	
Machine236	timeStamp	Sensor	User Away from Home	
Machine19	2015-04-08 19:08:43.353	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.356	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.358	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.36	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.363	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.364	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.369	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.372	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.367	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.383	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.399	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.404	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.408	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.411	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.413	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.415	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.417	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.419	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.421	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.424	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.426	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.423	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.43	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.432	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.435	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.437	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.438	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.44	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.442	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.443	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.445	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.446	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.448	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.449	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.455	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.458	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.451	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.461	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.466	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.476	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.468	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.483	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.485	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.478	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.491	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.499	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.505	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.519	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.522	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.524	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.508	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.526	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.528	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.532	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.539	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.541	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.543	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.544	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.546	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.548	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.549	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.577	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.557	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.573	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.576	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.563	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.564	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.594	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.595	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.601	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.596	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.59	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.606	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.605	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.602	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.61	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.611	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.614	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.616	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.617	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.619	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.62	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.618	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.622	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.622	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.624	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.625	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.626	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.627	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.615	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.629	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.63	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.632	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.633	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.633	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.635	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.635	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.638	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.639	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.64	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.64	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.641	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.642	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.643	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.644	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.645	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.647	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.648	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.657	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.65	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.649	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.651	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.658	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.659	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.66	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.652	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.661	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.662	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.663	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.663	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.664	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.665	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.666	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.667	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.668	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.669	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.673	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.673	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.674	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.675	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.675	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.677	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.677	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.678	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.679	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.68	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.681	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.681	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.682	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.683	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.683	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.684	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.685	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.685	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.686	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.687	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.688	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.689	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.689	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.69	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.691	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.691	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.692	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.693	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.693	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.694	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.695	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.696	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.696	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.697	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.698	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.698	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.699	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.7	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.701	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.702	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.703	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.703	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.706	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.704	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.708	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.707	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.708	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.709	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.714	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.715	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.716	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.716	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.717	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.719	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.718	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.72	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.721	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.721	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.722	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.723	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.724	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.73	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.731	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.731	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.732	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.733	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.736	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.735	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.734	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.736	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.742	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.743	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.744	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.745	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.746	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.747	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.748	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.749	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.75	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.751	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.752	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.748	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.753	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.754	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.754	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.756	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.757	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.755	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.757	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.759	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.76	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.764	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.763	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.766	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.765	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.767	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.762	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.769	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.768	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.77	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.771	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.77	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.776	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.772	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.782	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.784	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.785	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.784	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.787	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.787	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.788	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.789	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.777	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.793	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.794	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.798	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.799	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.8	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.8	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.801	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.802	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.803	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.803	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.804	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.805	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.806	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.807	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.807	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.809	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.811	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.81	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.812	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.812	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.813	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.808	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.814	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.815	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.816	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.817	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.817	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.819	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.819	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.82	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.822	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.821	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.823	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.824	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.825	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.826	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.827	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.827	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.828	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.829	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.83	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.83	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.831	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.832	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.833	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.833	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.834	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.835	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.836	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.837	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.836	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.839	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.84	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.841	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.842	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.844	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.842	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.845	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.846	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.895	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.896	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.897	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.898	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.899	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.901	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.903	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.905	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.906	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.908	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.908	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.91	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.907	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.911	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.912	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.912	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.913	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.914	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.914	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.915	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.918	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.919	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.921	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.922	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.922	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.923	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.924	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.925	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.926	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.926	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.927	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.928	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.929	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.93	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.93	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.931	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.932	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.933	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.934	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.934	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.935	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.936	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.937	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.938	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.939	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.939	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.94	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.941	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.942	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.943	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.946	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.944	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.948	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.949	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.95	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.951	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.952	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.953	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.954	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.956	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.956	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.957	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.958	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.959	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:43.96	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.018	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.019	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.021	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.023	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.02	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.022	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.024	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.029	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.029	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.03	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.031	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.032	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.034	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.035	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.033	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.036	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.037	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.038	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.039	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.04	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.041	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.04	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.042	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.043	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.044	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.045	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.046	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.047	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.047	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.048	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.049	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.05	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.051	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.052	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.053	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.053	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.054	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.055	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.058	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.059	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.06	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.061	Sensor	Motion does not exists	
